GRID_ID,topic,x_label,y_label,x_val,y_val,bivar_class,color
S-17,Waste Bin,Waste bin count,Population density,5,30.4,2-3,#5698b9
W-10,Waste Bin,Waste bin count,Population density,11,33.7,3-3,#3b4994
W-8,Waste Bin,Waste bin count,Population density,28,61.9,3-3,#3b4994
T-12,Waste Bin,Waste bin count,Population density,34,101.2,3-3,#3b4994
AG-7,Waste Bin,Waste bin count,Population density,0,2.7,1-1,#e8e8e8
X-11,Waste Bin,Waste bin count,Population density,19,64.7,3-3,#3b4994
I-18,Waste Bin,Waste bin count,Population density,0,6.5,1-2,#ace4e4
O-6,Waste Bin,Waste bin count,Population density,5,23.2,2-2,#a5b4c2
T-22,Waste Bin,Waste bin count,Population density,1,5.2,2-2,#a5b4c2
O-23,Waste Bin,Waste bin count,Population density,0,10.1,1-2,#ace4e4
K-8,Waste Bin,Waste bin count,Population density,0,2.7,1-1,#e8e8e8
AE-12,Waste Bin,Waste bin count,Population density,4,2.0,2-1,#dfb0d6
Q-26,Waste Bin,Waste bin count,Population density,0,3.4,1-1,#e8e8e8
AH-14,Waste Bin,Waste bin count,Population density,0,0.1,1-1,#e8e8e8
M-15,Waste Bin,Waste bin count,Population density,38,73.1,3-3,#3b4994
G-15,Waste Bin,Waste bin count,Population density,0,1.9,1-1,#e8e8e8
E-14,Waste Bin,Waste bin count,Population density,0,3.7,1-1,#e8e8e8
O-26,Waste Bin,Waste bin count,Population density,0,0.0,1-1,#e8e8e8
AA-9,Waste Bin,Waste bin count,Population density,30,27.7,3-3,#3b4994
W-5,Waste Bin,Waste bin count,Population density,2,20.4,2-2,#a5b4c2
Z-13,Waste Bin,Waste bin count,Population density,2,29.4,2-3,#5698b9
AG-14,Waste Bin,Waste bin count,Population density,0,0.1,1-1,#e8e8e8
W-18,Waste Bin,Waste bin count,Population density,0,9.1,1-2,#ace4e4
W-11,Waste Bin,Waste bin count,Population density,51,63.8,3-3,#3b4994
AH-21,Waste Bin,Waste bin count,Population density,0,1.3,1-1,#e8e8e8
AG-9,Waste Bin,Waste bin count,Population density,25,59.5,3-3,#3b4994
X-12,Waste Bin,Waste bin count,Population density,12,66.1,3-3,#3b4994
AD-20,Waste Bin,Waste bin count,Population density,0,1.6,1-1,#e8e8e8
Y-18,Waste Bin,Waste bin count,Population density,1,16.7,2-2,#a5b4c2
R-23,Waste Bin,Waste bin count,Population density,0,0.1,1-1,#e8e8e8
Y-12,Waste Bin,Waste bin count,Population density,51,90.3,3-3,#3b4994
P-22,Waste Bin,Waste bin count,Population density,0,1.2,1-1,#e8e8e8
AC-6,Waste Bin,Waste bin count,Population density,1,26.0,2-3,#5698b9
AJ-15,Waste Bin,Waste bin count,Population density,0,0.9,1-1,#e8e8e8
J-14,Waste Bin,Waste bin count,Population density,63,58.1,3-3,#3b4994
Q-13,Waste Bin,Waste bin count,Population density,63,88.3,3-3,#3b4994
AE-14,Waste Bin,Waste bin count,Population density,0,18.1,1-2,#ace4e4
L-21,Waste Bin,Waste bin count,Population density,0,3.6,1-1,#e8e8e8
AH-9,Waste Bin,Waste bin count,Population density,28,59.3,3-3,#3b4994
P-21,Waste Bin,Waste bin count,Population density,0,4.2,1-2,#ace4e4
AH-19,Waste Bin,Waste bin count,Population density,0,11.3,1-2,#ace4e4
T-17,Waste Bin,Waste bin count,Population density,6,36.5,2-3,#5698b9
J-8,Waste Bin,Waste bin count,Population density,1,1.5,2-1,#dfb0d6
AF-9,Waste Bin,Waste bin count,Population density,4,29.3,2-3,#5698b9
AC-10,Waste Bin,Waste bin count,Population density,7,6.6,3-2,#8c62aa
Z-3,Waste Bin,Waste bin count,Population density,0,0.7,1-1,#e8e8e8
U-4,Waste Bin,Waste bin count,Population density,4,6.5,2-2,#a5b4c2
AE-18,Waste Bin,Waste bin count,Population density,0,8.0,1-2,#ace4e4
M-20,Waste Bin,Waste bin count,Population density,1,11.9,2-2,#a5b4c2
Q-6,Waste Bin,Waste bin count,Population density,0,3.2,1-1,#e8e8e8
L-24,Waste Bin,Waste bin count,Population density,0,2.3,1-1,#e8e8e8
AA-3,Waste Bin,Waste bin count,Population density,2,6.9,2-2,#a5b4c2
AD-11,Waste Bin,Waste bin count,Population density,12,8.6,3-2,#8c62aa
X-10,Waste Bin,Waste bin count,Population density,20,89.9,3-3,#3b4994
K-21,Waste Bin,Waste bin count,Population density,0,0.1,1-1,#e8e8e8
V-24,Waste Bin,Waste bin count,Population density,0,19.5,1-2,#ace4e4
N-19,Waste Bin,Waste bin count,Population density,0,25.0,1-2,#ace4e4
G-16,Waste Bin,Waste bin count,Population density,0,1.2,1-1,#e8e8e8
U-16,Waste Bin,Waste bin count,Population density,18,61.4,3-3,#3b4994
Z-12,Waste Bin,Waste bin count,Population density,3,29.8,2-3,#5698b9
M-9,Waste Bin,Waste bin count,Population density,0,7.6,1-2,#ace4e4
J-16,Waste Bin,Waste bin count,Population density,17,26.7,3-3,#3b4994
G-10,Waste Bin,Waste bin count,Population density,0,0.3,1-1,#e8e8e8
AB-14,Waste Bin,Waste bin count,Population density,1,21.7,2-2,#a5b4c2
AH-8,Waste Bin,Waste bin count,Population density,0,37.4,1-3,#5ac8c8
L-16,Waste Bin,Waste bin count,Population density,41,55.2,3-3,#3b4994
AI-8,Waste Bin,Waste bin count,Population density,2,14.2,2-2,#a5b4c2
AL-11,Waste Bin,Waste bin count,Population density,0,36.1,1-3,#5ac8c8
AF-11,Waste Bin,Waste bin count,Population density,1,1.4,2-1,#dfb0d6
K-20,Waste Bin,Waste bin count,Population density,0,0.8,1-1,#e8e8e8
M-8,Waste Bin,Waste bin count,Population density,0,3.4,1-1,#e8e8e8
AA-2,Waste Bin,Waste bin count,Population density,0,0.6,1-1,#e8e8e8
AF-6,Waste Bin,Waste bin count,Population density,0,1.6,1-1,#e8e8e8
AB-6,Waste Bin,Waste bin count,Population density,0,5.7,1-2,#ace4e4
AB-16,Waste Bin,Waste bin count,Population density,14,25.8,3-2,#8c62aa
S-19,Waste Bin,Waste bin count,Population density,51,64.6,3-3,#3b4994
AG-8,Waste Bin,Waste bin count,Population density,1,41.2,2-3,#5698b9
Q-20,Waste Bin,Waste bin count,Population density,6,11.4,2-2,#a5b4c2
AA-5,Waste Bin,Waste bin count,Population density,7,29.8,3-3,#3b4994
S-11,Waste Bin,Waste bin count,Population density,48,172.1,3-3,#3b4994
J-10,Waste Bin,Waste bin count,Population density,0,0.1,1-1,#e8e8e8
I-20,Waste Bin,Waste bin count,Population density,0,4.2,1-2,#ace4e4
AI-11,Waste Bin,Waste bin count,Population density,0,0.9,1-1,#e8e8e8
Y-7,Waste Bin,Waste bin count,Population density,11,67.9,3-3,#3b4994
AB-11,Waste Bin,Waste bin count,Population density,25,30.3,3-3,#3b4994
R-5,Waste Bin,Waste bin count,Population density,0,0.1,1-1,#e8e8e8
R-6,Waste Bin,Waste bin count,Population density,0,2.6,1-1,#e8e8e8
Q-7,Waste Bin,Waste bin count,Population density,2,9.0,2-2,#a5b4c2
Y-5,Waste Bin,Waste bin count,Population density,0,10.1,1-2,#ace4e4
AD-19,Waste Bin,Waste bin count,Population density,0,0.3,1-1,#e8e8e8
T-9,Waste Bin,Waste bin count,Population density,6,22.0,2-2,#a5b4c2
N-17,Waste Bin,Waste bin count,Population density,3,5.0,2-2,#a5b4c2
AJ-21,Waste Bin,Waste bin count,Population density,0,1.5,1-1,#e8e8e8
T-14,Waste Bin,Waste bin count,Population density,51,120.9,3-3,#3b4994
U-21,Waste Bin,Waste bin count,Population density,5,3.2,2-1,#dfb0d6
J-18,Waste Bin,Waste bin count,Population density,0,13.0,1-2,#ace4e4
K-18,Waste Bin,Waste bin count,Population density,0,0.4,1-1,#e8e8e8
E-9,Waste Bin,Waste bin count,Population density,0,0.3,1-1,#e8e8e8
K-19,Waste Bin,Waste bin count,Population density,0,0.8,1-1,#e8e8e8
AC-15,Waste Bin,Waste bin count,Population density,10,30.0,3-3,#3b4994
F-10,Waste Bin,Waste bin count,Population density,0,1.1,1-1,#e8e8e8
K-13,Waste Bin,Waste bin count,Population density,14,28.0,3-3,#3b4994
U-17,Waste Bin,Waste bin count,Population density,13,32.6,3-3,#3b4994
Q-22,Waste Bin,Waste bin count,Population density,0,2.7,1-1,#e8e8e8
V-8,Waste Bin,Waste bin count,Population density,19,70.9,3-3,#3b4994
V-16,Waste Bin,Waste bin count,Population density,21,60.6,3-3,#3b4994
AG-16,Waste Bin,Waste bin count,Population density,0,1.2,1-1,#e8e8e8
M-21,Waste Bin,Waste bin count,Population density,1,4.8,2-2,#a5b4c2
O-16,Waste Bin,Waste bin count,Population density,11,18.1,3-2,#8c62aa
AK-20,Waste Bin,Waste bin count,Population density,0,3.9,1-1,#e8e8e8
Z-4,Waste Bin,Waste bin count,Population density,4,12.2,2-2,#a5b4c2
G-9,Waste Bin,Waste bin count,Population density,0,25.7,1-2,#ace4e4
AH-12,Waste Bin,Waste bin count,Population density,0,10.8,1-2,#ace4e4
AB-4,Waste Bin,Waste bin count,Population density,1,5.9,2-2,#a5b4c2
W-15,Waste Bin,Waste bin count,Population density,4,53.0,2-3,#5698b9
K-12,Waste Bin,Waste bin count,Population density,36,30.9,3-3,#3b4994
R-7,Waste Bin,Waste bin count,Population density,7,55.5,3-3,#3b4994
AG-20,Waste Bin,Waste bin count,Population density,0,0.1,1-1,#e8e8e8
AC-14,Waste Bin,Waste bin count,Population density,33,22.9,3-2,#8c62aa
Q-23,Waste Bin,Waste bin count,Population density,2,13.7,2-2,#a5b4c2
AA-11,Waste Bin,Waste bin count,Population density,0,18.7,1-2,#ace4e4
AH-18,Waste Bin,Waste bin count,Population density,1,0.5,2-1,#dfb0d6
AB-9,Waste Bin,Waste bin count,Population density,4,8.1,2-2,#a5b4c2
AK-17,Waste Bin,Waste bin count,Population density,0,0.0,1-1,#e8e8e8
T-8,Waste Bin,Waste bin count,Population density,4,23.9,2-2,#a5b4c2
N-21,Waste Bin,Waste bin count,Population density,2,3.7,2-1,#dfb0d6
X-17,Waste Bin,Waste bin count,Population density,5,65.7,2-3,#5698b9
O-12,Waste Bin,Waste bin count,Population density,14,54.7,3-3,#3b4994
I-16,Waste Bin,Waste bin count,Population density,0,0.6,1-1,#e8e8e8
R-22,Waste Bin,Waste bin count,Population density,4,30.3,2-3,#5698b9
S-14,Waste Bin,Waste bin count,Population density,57,127.0,3-3,#3b4994
T-7,Waste Bin,Waste bin count,Population density,13,35.0,3-3,#3b4994
V-23,Waste Bin,Waste bin count,Population density,0,1.0,1-1,#e8e8e8
T-24,Waste Bin,Waste bin count,Population density,0,1.1,1-1,#e8e8e8
S-13,Waste Bin,Waste bin count,Population density,33,65.6,3-3,#3b4994
AJ-18,Waste Bin,Waste bin count,Population density,0,0.0,1-1,#e8e8e8
AK-8,Waste Bin,Waste bin count,Population density,0,1.8,1-1,#e8e8e8
AM-12,Waste Bin,Waste bin count,Population density,1,2.0,2-1,#dfb0d6
AF-10,Waste Bin,Waste bin count,Population density,9,3.7,3-1,#be64ac
N-13,Waste Bin,Waste bin count,Population density,3,16.6,2-2,#a5b4c2
I-15,Waste Bin,Waste bin count,Population density,1,10.2,2-2,#a5b4c2
N-15,Waste Bin,Waste bin count,Population density,7,34.5,3-3,#3b4994
S-7,Waste Bin,Waste bin count,Population density,26,54.2,3-3,#3b4994
S-12,Waste Bin,Waste bin count,Population density,48,161.1,3-3,#3b4994
P-19,Waste Bin,Waste bin count,Population density,0,16.6,1-2,#ace4e4
L-17,Waste Bin,Waste bin count,Population density,20,26.6,3-3,#3b4994
P-11,Waste Bin,Waste bin count,Population density,6,53.4,2-3,#5698b9
AG-13,Waste Bin,Waste bin count,Population density,0,0.0,1-1,#e8e8e8
AN-12,Waste Bin,Waste bin count,Population density,0,0.0,1-1,#e8e8e8
AJ-13,Waste Bin,Waste bin count,Population density,14,18.9,3-2,#8c62aa
K-15,Waste Bin,Waste bin count,Population density,20,51.7,3-3,#3b4994
AH-11,Waste Bin,Waste bin count,Population density,0,3.3,1-1,#e8e8e8
AC-16,Waste Bin,Waste bin count,Population density,26,112.1,3-3,#3b4994
S-4,Waste Bin,Waste bin count,Population density,0,0.1,1-1,#e8e8e8
AJ-11,Waste Bin,Waste bin count,Population density,2,0.1,2-1,#dfb0d6
AC-7,Waste Bin,Waste bin count,Population density,0,14.9,1-2,#ace4e4
R-10,Waste Bin,Waste bin count,Population density,11,52.2,3-3,#3b4994
AH-17,Waste Bin,Waste bin count,Population density,0,0.2,1-1,#e8e8e8
AD-7,Waste Bin,Waste bin count,Population density,0,1.2,1-1,#e8e8e8
N-22,Waste Bin,Waste bin count,Population density,50,40.4,3-3,#3b4994
Q-9,Waste Bin,Waste bin count,Population density,57,82.2,3-3,#3b4994
V-6,Waste Bin,Waste bin count,Population density,0,2.4,1-1,#e8e8e8
P-16,Waste Bin,Waste bin count,Population density,1,1.7,2-1,#dfb0d6
AG-19,Waste Bin,Waste bin count,Population density,0,5.1,1-2,#ace4e4
X-22,Waste Bin,Waste bin count,Population density,0,0.3,1-1,#e8e8e8
O-18,Waste Bin,Waste bin count,Population density,0,4.3,1-2,#ace4e4
G-14,Waste Bin,Waste bin count,Population density,0,1.1,1-1,#e8e8e8
Y-6,Waste Bin,Waste bin count,Population density,28,36.4,3-3,#3b4994
G-11,Waste Bin,Waste bin count,Population density,0,0.5,1-1,#e8e8e8
P-10,Waste Bin,Waste bin count,Population density,13,71.8,3-3,#3b4994
X-4,Waste Bin,Waste bin count,Population density,5,2.9,2-1,#dfb0d6
O-5,Waste Bin,Waste bin count,Population density,0,2.6,1-1,#e8e8e8
AB-5,Waste Bin,Waste bin count,Population density,0,8.7,1-2,#ace4e4
R-11,Waste Bin,Waste bin count,Population density,5,34.6,2-3,#5698b9
Q-21,Waste Bin,Waste bin count,Population density,2,7.1,2-2,#a5b4c2
U-9,Waste Bin,Waste bin count,Population density,29,94.3,3-3,#3b4994
AA-6,Waste Bin,Waste bin count,Population density,7,2.9,3-1,#be64ac
AF-13,Waste Bin,Waste bin count,Population density,0,1.1,1-1,#e8e8e8
L-9,Waste Bin,Waste bin count,Population density,1,19.0,2-2,#a5b4c2
AM-13,Waste Bin,Waste bin count,Population density,3,17.9,2-2,#a5b4c2
O-8,Waste Bin,Waste bin count,Population density,0,2.2,1-1,#e8e8e8
K-14,Waste Bin,Waste bin count,Population density,1,16.7,2-2,#a5b4c2
P-9,Waste Bin,Waste bin count,Population density,7,47.2,3-3,#3b4994
P-12,Waste Bin,Waste bin count,Population density,12,48.6,3-3,#3b4994
AF-5,Waste Bin,Waste bin count,Population density,1,21.6,2-2,#a5b4c2
O-13,Waste Bin,Waste bin count,Population density,46,58.1,3-3,#3b4994
AI-17,Waste Bin,Waste bin count,Population density,0,0.5,1-1,#e8e8e8
H-16,Waste Bin,Waste bin count,Population density,0,4.0,1-2,#ace4e4
AK-9,Waste Bin,Waste bin count,Population density,0,3.5,1-1,#e8e8e8
W-22,Waste Bin,Waste bin count,Population density,0,0.3,1-1,#e8e8e8
AE-8,Waste Bin,Waste bin count,Population density,0,3.2,1-1,#e8e8e8
X-6,Waste Bin,Waste bin count,Population density,1,14.6,2-2,#a5b4c2
H-11,Waste Bin,Waste bin count,Population density,0,6.9,1-2,#ace4e4
V-12,Waste Bin,Waste bin count,Population density,41,61.2,3-3,#3b4994
T-20,Waste Bin,Waste bin count,Population density,10,10.0,3-2,#8c62aa
AO-11,Waste Bin,Waste bin count,Population density,0,0.0,1-1,#e8e8e8
K-10,Waste Bin,Waste bin count,Population density,0,0.5,1-1,#e8e8e8
AB-19,Waste Bin,Waste bin count,Population density,1,3.8,2-1,#dfb0d6
AE-11,Waste Bin,Waste bin count,Population density,15,10.6,3-2,#8c62aa
Q-16,Waste Bin,Waste bin count,Population density,1,29.6,2-3,#5698b9
Z-18,Waste Bin,Waste bin count,Population density,30,86.9,3-3,#3b4994
AC-13,Waste Bin,Waste bin count,Population density,56,27.9,3-3,#3b4994
AE-10,Waste Bin,Waste bin count,Population density,56,3.6,3-1,#be64ac
T-5,Waste Bin,Waste bin count,Population density,30,12.3,3-2,#8c62aa
P-20,Waste Bin,Waste bin count,Population density,0,12.9,1-2,#ace4e4
AJ-16,Waste Bin,Waste bin count,Population density,0,0.0,1-1,#e8e8e8
AG-17,Waste Bin,Waste bin count,Population density,5,16.4,2-2,#a5b4c2
T-19,Waste Bin,Waste bin count,Population density,28,78.9,3-3,#3b4994
I-10,Waste Bin,Waste bin count,Population density,0,6.3,1-2,#ace4e4
AL-13,Waste Bin,Waste bin count,Population density,16,35.0,3-3,#3b4994
T-18,Waste Bin,Waste bin count,Population density,14,39.5,3-3,#3b4994
Q-24,Waste Bin,Waste bin count,Population density,0,15.1,1-2,#ace4e4
AJ-17,Waste Bin,Waste bin count,Population density,0,0.6,1-1,#e8e8e8
V-11,Waste Bin,Waste bin count,Population density,91,66.8,3-3,#3b4994
M-23,Waste Bin,Waste bin count,Population density,0,8.8,1-2,#ace4e4
H-12,Waste Bin,Waste bin count,Population density,0,1.1,1-1,#e8e8e8
R-16,Waste Bin,Waste bin count,Population density,15,33.2,3-3,#3b4994
K-9,Waste Bin,Waste bin count,Population density,4,16.1,2-2,#a5b4c2
AC-5,Waste Bin,Waste bin count,Population density,0,0.5,1-1,#e8e8e8
T-23,Waste Bin,Waste bin count,Population density,0,1.2,1-1,#e8e8e8
J-9,Waste Bin,Waste bin count,Population density,0,0.1,1-1,#e8e8e8
T-13,Waste Bin,Waste bin count,Population density,95,168.5,3-3,#3b4994
AI-19,Waste Bin,Waste bin count,Population density,2,14.7,2-2,#a5b4c2
P-24,Waste Bin,Waste bin count,Population density,5,57.2,2-3,#5698b9
Z-9,Waste Bin,Waste bin count,Population density,17,26.1,3-3,#3b4994
AM-10,Waste Bin,Waste bin count,Population density,0,13.9,1-2,#ace4e4
P-6,Waste Bin,Waste bin count,Population density,4,17.0,2-2,#a5b4c2
AF-8,Waste Bin,Waste bin count,Population density,0,1.9,1-1,#e8e8e8
AJ-10,Waste Bin,Waste bin count,Population density,0,0.7,1-1,#e8e8e8
X-18,Waste Bin,Waste bin count,Population density,42,56.2,3-3,#3b4994
X-5,Waste Bin,Waste bin count,Population density,0,11.0,1-2,#ace4e4
W-21,Waste Bin,Waste bin count,Population density,1,4.2,2-2,#a5b4c2
AA-13,Waste Bin,Waste bin count,Population density,0,19.0,1-2,#ace4e4
O-19,Waste Bin,Waste bin count,Population density,1,4.1,2-2,#a5b4c2
AC-18,Waste Bin,Waste bin count,Population density,0,5.3,1-2,#ace4e4
AC-4,Waste Bin,Waste bin count,Population density,0,0.3,1-1,#e8e8e8
AI-18,Waste Bin,Waste bin count,Population density,0,0.8,1-1,#e8e8e8
AB-15,Waste Bin,Waste bin count,Population density,19,55.4,3-3,#3b4994
L-26,Waste Bin,Waste bin count,Population density,1,21.0,2-2,#a5b4c2
M-14,Waste Bin,Waste bin count,Population density,7,20.8,3-2,#8c62aa
U-18,Waste Bin,Waste bin count,Population density,17,72.2,3-3,#3b4994
N-9,Waste Bin,Waste bin count,Population density,1,4.3,2-2,#a5b4c2
P-14,Waste Bin,Waste bin count,Population density,20,63.5,3-3,#3b4994
E-8,Waste Bin,Waste bin count,Population density,0,0.4,1-1,#e8e8e8
Y-9,Waste Bin,Waste bin count,Population density,34,69.3,3-3,#3b4994
N-20,Waste Bin,Waste bin count,Population density,1,1.2,2-1,#dfb0d6
J-20,Waste Bin,Waste bin count,Population density,0,1.6,1-1,#e8e8e8
N-12,Waste Bin,Waste bin count,Population density,21,66.9,3-3,#3b4994
W-20,Waste Bin,Waste bin count,Population density,1,16.2,2-2,#a5b4c2
AC-9,Waste Bin,Waste bin count,Population density,39,63.0,3-3,#3b4994
F-9,Waste Bin,Waste bin count,Population density,0,1.5,1-1,#e8e8e8
L-19,Waste Bin,Waste bin count,Population density,0,1.3,1-1,#e8e8e8
AA-14,Waste Bin,Waste bin count,Population density,4,25.8,2-2,#a5b4c2
Y-21,Waste Bin,Waste bin count,Population density,1,22.7,2-2,#a5b4c2
AE-19,Waste Bin,Waste bin count,Population density,1,17.3,2-2,#a5b4c2
AI-10,Waste Bin,Waste bin count,Population density,0,2.2,1-1,#e8e8e8
O-21,Waste Bin,Waste bin count,Population density,2,21.2,2-2,#a5b4c2
Q-5,Waste Bin,Waste bin count,Population density,0,1.0,1-1,#e8e8e8
AD-8,Waste Bin,Waste bin count,Population density,2,20.3,2-2,#a5b4c2
O-14,Waste Bin,Waste bin count,Population density,2,27.3,2-3,#5698b9
AF-7,Waste Bin,Waste bin count,Population density,0,0.0,1-1,#e8e8e8
AI-9,Waste Bin,Waste bin count,Population density,1,2.7,2-1,#dfb0d6
Q-19,Waste Bin,Waste bin count,Population density,8,26.1,3-3,#3b4994
Y-17,Waste Bin,Waste bin count,Population density,20,77.8,3-3,#3b4994
V-14,Waste Bin,Waste bin count,Population density,30,92.6,3-3,#3b4994
R-12,Waste Bin,Waste bin count,Population density,29,89.5,3-3,#3b4994
AC-19,Waste Bin,Waste bin count,Population density,0,5.8,1-2,#ace4e4
V-15,Waste Bin,Waste bin count,Population density,11,47.8,3-3,#3b4994
AD-13,Waste Bin,Waste bin count,Population density,0,3.3,1-1,#e8e8e8
AH-20,Waste Bin,Waste bin count,Population density,0,2.8,1-1,#e8e8e8
AE-9,Waste Bin,Waste bin count,Population density,79,50.3,3-3,#3b4994
P-13,Waste Bin,Waste bin count,Population density,13,72.0,3-3,#3b4994
V-9,Waste Bin,Waste bin count,Population density,13,29.2,3-3,#3b4994
X-7,Waste Bin,Waste bin count,Population density,7,28.3,3-3,#3b4994
W-4,Waste Bin,Waste bin count,Population density,0,0.4,1-1,#e8e8e8
AJ-9,Waste Bin,Waste bin count,Population density,0,0.5,1-1,#e8e8e8
V-5,Waste Bin,Waste bin count,Population density,0,0.1,1-1,#e8e8e8
AH-10,Waste Bin,Waste bin count,Population density,5,13.2,2-2,#a5b4c2
Y-16,Waste Bin,Waste bin count,Population density,12,57.5,3-3,#3b4994
S-22,Waste Bin,Waste bin count,Population density,0,0.3,1-1,#e8e8e8
AA-8,Waste Bin,Waste bin count,Population density,0,4.7,1-2,#ace4e4
AG-12,Waste Bin,Waste bin count,Population density,0,7.4,1-2,#ace4e4
V-20,Waste Bin,Waste bin count,Population density,69,68.7,3-3,#3b4994
U-23,Waste Bin,Waste bin count,Population density,0,2.5,1-1,#e8e8e8
G-13,Waste Bin,Waste bin count,Population density,9,4.3,3-2,#8c62aa
AG-15,Waste Bin,Waste bin count,Population density,0,0.0,1-1,#e8e8e8
AE-6,Waste Bin,Waste bin count,Population density,0,0.4,1-1,#e8e8e8
AF-16,Waste Bin,Waste bin count,Population density,0,2.6,1-1,#e8e8e8
AI-21,Waste Bin,Waste bin count,Population density,0,0.0,1-1,#e8e8e8
V-22,Waste Bin,Waste bin count,Population density,7,6.9,3-2,#8c62aa
L-12,Waste Bin,Waste bin count,Population density,1,13.4,2-2,#a5b4c2
S-8,Waste Bin,Waste bin count,Population density,1,13.2,2-2,#a5b4c2
H-17,Waste Bin,Waste bin count,Population density,0,0.2,1-1,#e8e8e8
U-5,Waste Bin,Waste bin count,Population density,48,17.3,3-2,#8c62aa
W-16,Waste Bin,Waste bin count,Population density,3,59.7,2-3,#5698b9
R-24,Waste Bin,Waste bin count,Population density,0,0.1,1-1,#e8e8e8
AL-12,Waste Bin,Waste bin count,Population density,0,1.7,1-1,#e8e8e8
M-11,Waste Bin,Waste bin count,Population density,22,60.3,3-3,#3b4994
AB-20,Waste Bin,Waste bin count,Population density,0,10.3,1-2,#ace4e4
AB-7,Waste Bin,Waste bin count,Population density,2,25.8,2-2,#a5b4c2
J-13,Waste Bin,Waste bin count,Population density,12,48.2,3-3,#3b4994
O-22,Waste Bin,Waste bin count,Population density,1,3.2,2-1,#dfb0d6
F-11,Waste Bin,Waste bin count,Population density,0,0.0,1-1,#e8e8e8
T-15,Waste Bin,Waste bin count,Population density,41,98.3,3-3,#3b4994
O-10,Waste Bin,Waste bin count,Population density,8,72.9,3-3,#3b4994
K-17,Waste Bin,Waste bin count,Population density,0,2.4,1-1,#e8e8e8
AK-10,Waste Bin,Waste bin count,Population density,2,10.3,2-2,#a5b4c2
T-4,Waste Bin,Waste bin count,Population density,0,0.0,1-1,#e8e8e8
AN-11,Waste Bin,Waste bin count,Population density,0,0.0,1-1,#e8e8e8
M-22,Waste Bin,Waste bin count,Population density,3,13.1,2-2,#a5b4c2
AB-13,Waste Bin,Waste bin count,Population density,2,19.4,2-2,#a5b4c2
J-12,Waste Bin,Waste bin count,Population density,6,28.3,2-3,#5698b9
H-10,Waste Bin,Waste bin count,Population density,0,2.6,1-1,#e8e8e8
AH-16,Waste Bin,Waste bin count,Population density,0,0.6,1-1,#e8e8e8
U-10,Waste Bin,Waste bin count,Population density,29,57.8,3-3,#3b4994
R-14,Waste Bin,Waste bin count,Population density,27,39.7,3-3,#3b4994
O-17,Waste Bin,Waste bin count,Population density,30,57.1,3-3,#3b4994
O-7,Waste Bin,Waste bin count,Population density,0,19.3,1-2,#ace4e4
F-13,Waste Bin,Waste bin count,Population density,0,0.4,2-1,#dfb0d6
N-10,Waste Bin,Waste bin count,Population density,0,40.6,2-3,#5698b9
AK-12,Waste Bin,Waste bin count,Population density,10,17.8,3-2,#8c62aa
X-14,Waste Bin,Waste bin count,Population density,6,37.0,2-3,#5698b9
